mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.6408367156982422,0.17794664301778784,0.026566346486409504,0.0017761582948266185,0.8,0.07,5,1,700,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.48490004879061777,0.44313495146828474,0.7652079231624245,0.564414307807109,0.1430026522229099,31,1.0,1.0,1.0,1.0,0.0
0.6340216795603434,0.1059525086908184,0.024306297302246094,0.0017137832285972815,0.8,0.03,3,5,700,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.4885730827110037,0.4165961380160901,0.7877809972226,0.5643167393165646,0.16072207079930453,32,1.0,1.0,1.0,1.0,0.0
0.4106549421946208,0.11254054815707235,0.031507015228271484,0.005415249313959455,0.8,0.03,5,5,200,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.43439040558164316,0.5261199976572144,0.7261907625002861,0.5622337219130479,0.12183325458505884,33,1.0,1.0,0.9989784205693297,0.9996594735231099,0.0004815771619650945
0.810060977935791,0.2834124339981775,0.04647596677144369,0.007567927970917035,0.8,0.07,5,1,700,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4201835649794779,0.45052806362658054,0.807184722292371,0.5592987836328098,0.175719048651315,34,1.0000000000000002,1.0,0.9999999999999999,1.0,1.4332917616497527e-16
0.5568506717681885,0.12792312357641922,0.02862103780110677,0.007355848334241999,0.8,0.07,5,5,700,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4661973956734719,0.4299205018353779,0.7779036727590161,0.5580071900892886,0.15619400452540508,35,1.0,1.0,1.0,1.0,0.0
0.900245745976766,0.33196149193019797,0.09921820958455403,0.040741453301225514,0.8,0.03,5,5,700,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.45180344865218813,0.44267555260508595,0.7788274293516355,0.5577688102029699,0.15635646121709154,36,1.0,1.0,1.0,1.0,0.0
0.6930627028147379,0.2619214632263986,0.06481671333312988,0.03278735130128347,0.8,0.03,5,5,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4595086473648339,0.4118163086913087,0.8012207760563025,0.5575152440374816,0.1734222775856088,37,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.489785114924113,0.09025896422221788,0.044478257497151695,0.003237733739880668,0.8,0.03,3,5,200,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.44132825464593006,0.5075618855056497,0.7194111634170113,0.5561004345228637,0.11860162756940769,38,1.0,0.9960267366202346,0.9560227308740128,0.9840164891647492,0.0198609261768155
0.44817956288655597,0.13378025392601237,0.03314065933227539,0.007395753749277359,0.8,0.07,3,5,700,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.47388859756509216,0.4554721819435016,0.7380281180297736,0.5557962991794558,0.12907650946165763,39,1.0,1.0,1.0,1.0,0.0
1.0719024340311687,0.22196224498244405,0.08675622940063477,0.01346593806481777,0.8,0.03,5,5,700,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4389758586698665,0.4408236026095569,0.7865446905297937,0.5554480506030723,0.16341174229224814,40,1.0,1.0,1.0,1.0,0.0
0.5319674809773763,0.1473430704854901,0.027035236358642578,0.007294563567160294,0.8,0.03,5,5,400,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4349326883622021,0.4682792040538283,0.7615142505053504,0.554908714307127,0.14672510173338787,41,1.0,1.0,1.0,1.0,0.0
0.6672243277231852,0.13531451088505342,0.04013323783874512,0.0070074615069633805,0.8,0.07,5,5,700,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.4146134834799431,0.468232088243394,0.7771150027394849,0.5533201914876074,0.15975361623792728,42,1.0,1.0,1.0,1.0,0.0
0.4279630184173584,0.050128008816135515,0.06441028912862141,0.04608640075207759,0.8,0.03,3,1,200,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.3701438547718604,0.5072318316655126,0.7784365434254988,0.5519374099542906,0.16965587021891262,43,1.0,0.9981617647058824,0.9578248744971449,0.9853288797343424,0.019462742275348825
0.2922414143880208,0.07118113622211536,0.01991407076517741,0.002803624781215937,0.8,0.07,3,5,400,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4841492059701207,0.3812728137177389,0.7860865758265041,0.5505028651714546,0.17179571505175956,44,1.0,1.0,1.0,1.0,0.0
0.20235355695088705,0.04574805293519142,0.019118070602416992,0.003944315870499307,0.8,0.07,3,5,200,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.47610749396150903,0.39675864755406004,0.7768782950578084,0.5499148121911258,0.16372411097693057,45,1.0,1.0,1.0,1.0,0.0
0.54660964012146,0.06749635809708668,0.03975764910380045,0.00674951427125787,0.8,0.03,3,5,400,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.44579410979270345,0.4449177444159866,0.7520448846598272,0.5475855796228392,0.14457500375520083,46,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.5221645832061768,0.12062849153608815,0.03824202219645182,0.012043910452776432,0.8,0.03,5,5,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.44852405528638795,0.40337970771170106,0.7878663972534774,0.5465900534171888,0.1716007160061621,47,1.0,1.0,1.0,1.0,0.0
0.5940739313761393,0.20072643894263834,0.04305656750996908,0.012016428538530096,0.8,0.07,5,1,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4479834052511931,0.39307403556399984,0.7966028892420548,0.5458867766857493,0.17869468662380678,48,1.0,1.0,1.0,1.0,0.0
0.2745830217997233,0.09139120844785457,0.020502408345540363,0.0038403944618582496,0.8,0.07,5,5,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4622398730276881,0.40164661949325264,0.7698108936152416,0.5445657953787274,0.16118188753321464,49,1.0,1.0,1.0,1.0,0.0
1.0347018241882324,0.3644690885078625,0.08142677942911784,0.030257869285661945,0.8,0.03,5,5,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4347644532350069,0.39310406499809025,0.8033219636655311,0.543730160632876,0.18434537357601577,50,1.0,1.0,1.0,1.0,0.0
0.20270888010660806,0.04139119776398248,0.019495566685994465,0.003455090396624373,0.8,0.07,3,5,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4672155583100449,0.37674443277413067,0.7846808541252986,0.5428802817364914,0.17492263765181051,51,1.0,1.0,0.9930420479588233,0.9976806826529412,0.003280010047657866
0.5181435743967692,0.14266853425483514,0.0366822878519694,0.013333813794369653,0.8,0.03,5,5,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.43906927611111185,0.3959413744515612,0.7891495706418188,0.5413867404014973,0.1760772917630394,52,1.0,1.0,1.0,1.0,0.0
0.532707691192627,0.13070598230169297,0.05280637741088867,0.020296505951041308,0.8,0.07,5,5,400,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.4397990038319848,0.40919847399256315,0.7683886564886562,0.5391287114377347,0.16259190203323368,53,1.0000000000000002,1.0,1.0,1.0,1.2819751242557092e-16
